transaction_id,customer_id,timestamp,amount_eur,currency,channel,card_present,merchant_category,merchant_name,transaction_country,transaction_city,device_id,device_fingerprint,ip_address,auth_method,auth_success,txn_count_last_1h,txn_count_last_24h,txn_amount_last_24h,response_time_ms,is_fraud,fraud_type,age,monthly_income_eur,credit_score,is_synthetic_identity,is_mule_account,kyc_verified,account_type,zone,account_open_date,date,hour,day_of_week,month,year,is_foreign,is_unknown_device,fraud_label,card_presence,fraud_type_clean,amount_bucket
TXN00041917,CUS001791,2025-07-02 17:23:35,1832.7,EUR,branch,1,transfer,Binance,IT,Roma,DEV0007161,9e5ddd76bb4f6e9c,93.39.216.209,3ds,1,3,6,18736.55,496,0,legitimate,70,3018.54,324,0,0,1,savings,Trastevere,2018-11-19,2025-07-02,17,Wednesday,2025-07,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041918,CUS001032,2024-01-10 15:27:00,684.57,EUR,online,0,travel,Conad Trastevere,IT,Roma,DEV0004125,f2d38563ac9995c7,93.46.64.71,pin,1,3,1,1164.53,768,0,legitimate,36,4059.92,311,0,0,1,savings,Tor Vergata,2021-01-18,2024-01-10,15,Wednesday,2024-01,2024,0,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00041919,CUS000043,2025-01-02 10:48:21,19.12,EUR,branch,1,entertainment,Carrefour EUR,IT,Roma,DEV0000169,5e3d8dd0636fd6de,18.69.113.220,none,1,0,1,30.44,239,0,legitimate,22,3112.82,734,0,0,1,savings,Ostiense,2021-10-04,2025-01-02,10,Thursday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041920,CUS001423,2024-10-13 14:10:38,377.83,EUR,online,0,insurance,Pizzeria Baffetto,IT,Roma,DEV0005690,d9eb8ad0b10de457,93.42.59.166,pin,1,2,1,712.95,517,0,legitimate,36,2697.45,564,0,0,1,savings,Nomentano,2021-10-17,2024-10-13,14,Sunday,2024-10,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00041921,CUS000966,2025-01-28 06:54:17,1785.15,EUR,mobile_app,0,electronics,Esselunga Parioli,IT,Roma,DEV0003862,b9db18060558b4c0,93.44.222.209,3ds,1,0,1,1310.05,450,0,legitimate,42,4642.23,716,0,0,1,checking,Balduina,2021-09-09,2025-01-28,6,Tuesday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00041922,CUS000231,2024-07-14 13:50:19,1353.1,EUR,online,0,transfer,Enel Energia,IT,Roma,DEV0000921,076f21636077b12e,93.48.138.123,otp,1,1,1,1849.93,426,0,legitimate,45,3433.28,651,0,0,1,checking,Balduina,2022-05-19,2024-07-14,13,Sunday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00041923,CUS000175,2025-03-29 08:55:05,68.81,EUR,pos_terminal,1,atm_withdrawal,UniCredit ATM,IT,Roma,DEV0000697,b38ed933b9f76137,93.35.101.186,pin,1,2,6,218.03,622,0,legitimate,35,4335.76,399,0,0,1,savings,Monti,2019-08-10,2025-03-29,8,Saturday,2025-03,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041924,CUS001883,2025-02-17 04:35:19,14.26,EUR,online,0,entertainment,Shell Via Tiburtina,DE,Lagos,DEV0007530,791d7b5bd4278952,93.42.179.13,pin,1,0,0,0.0,343,0,legitimate,27,3421.03,585,0,0,1,checking,Monti,2018-09-10,2025-02-17,4,Monday,2025-02,2025,1,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00041925,CUS000327,2024-07-26 20:53:45,110.71,EUR,mobile_app,0,restaurant,Zara Via del Corso,IT,Roma,DEV0001305,653bde027195564d,93.38.144.103,pin,1,1,4,279.0,430,0,legitimate,36,2083.99,461,0,0,1,business,Testaccio,2020-10-12,2024-07-26,20,Friday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00041926,CUS001671,2025-01-28 17:18:49,422.16,EUR,branch,1,online_shopping,MediaWorld Roma,IT,Roma,DEV0006681,2c28ed27f3e70721,93.41.242.5,biometric,1,2,3,936.01,57,0,legitimate,65,3849.42,568,0,0,1,savings,Ostiense,2018-10-23,2025-01-28,17,Tuesday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00041927,CUS000250,2025-12-27 18:31:28,4056.24,EUR,branch,1,crypto_exchange,Spotify,IT,Roma,DEV0000997,813828d827835988,93.40.207.4,biometric,1,1,3,9649.95,297,0,legitimate,64,1172.31,417,0,0,1,savings,Nomentano,2021-04-06,2025-12-27,18,Saturday,2025-12,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041928,CUS000726,2024-03-20 19:30:22,427.07,EUR,pos_terminal,1,online_shopping,Coinbase,IT,Roma,DEV0002901,03ea55d4057cdd24,93.47.219.184,pin,1,0,4,1232.74,684,0,legitimate,37,4774.29,511,0,0,1,business,EUR,2020-11-01,2024-03-20,19,Wednesday,2024-03,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00041929,CUS000423,2025-01-07 21:47:24,64.28,EUR,branch,1,clothing,Farmacia Trastevere,IT,Roma,DEV0001691,7d8a4445a8769349,181.216.178.252,pin,1,0,2,78.9,575,0,legitimate,70,2597.1,484,0,0,1,checking,Nomentano,2021-05-05,2025-01-07,21,Tuesday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041930,CUS001049,2025-05-21 18:09:30,866.78,EUR,online,0,electronics,Enel Energia,IT,Roma,DEV0004193,0c8c651ea285b30f,93.41.6.100,otp,1,0,4,6395.12,275,0,legitimate,64,1449.19,421,0,0,1,checking,Ostiense,2019-03-20,2025-05-21,18,Wednesday,2025-05,2025,0,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00041931,CUS000738,2025-05-29 09:03:18,76.31,EUR,pos_terminal,1,gas_station,Ristorante Da Mario,IT,Roma,DEV0002949,ff2afaa922e6022e,93.32.191.25,3ds,1,0,3,180.31,498,0,legitimate,52,3498.83,405,0,0,1,savings,San Giovanni,2020-01-20,2025-05-29,9,Thursday,2025-05,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041932,CUS000018,2025-11-15 18:33:54,1651.36,EUR,online,0,electronics,Generali Assicurazioni,IT,Roma,DEV0000069,aaf63473b2ff41f3,93.35.216.188,pin,1,2,4,7214.42,354,0,legitimate,71,3543.11,532,0,0,1,checking,Centocelle,2019-04-12,2025-11-15,18,Saturday,2025-11,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00041933,CUS000927,2024-12-25 02:34:44,2257.21,EUR,online,0,transfer,Farmacia Trastevere,NG,Lagos,UNKNOWN,7bb72433e069cd80,60.141.199.94,none,1,8,18,7192.29,544,1,card_not_present_fraud,77,2510.9,741,0,0,1,checking,EUR,2021-02-02,2024-12-25,2,Wednesday,2024-12,2024,1,1,Fraud,Card Not Present,Card Not Present Fraud,1K-5K
TXN00041934,CUS000039,2024-09-04 21:56:56,78.32,EUR,mobile_app,0,pharmacy,Trenitalia,DE,Berlin,DEV0000154,ea43b39651f0caf3,170.223.22.3,3ds,1,1,2,100.62,186,0,legitimate,22,3049.66,346,0,0,1,checking,Monti,2020-11-01,2024-09-04,21,Wednesday,2024-09,2024,1,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00041935,CUS000595,2025-04-08 18:50:25,1902.09,EUR,atm,1,grocery,Conad Trastevere,IT,Roma,DEV0002378,d73442530c7af214,170.32.219.245,none,1,4,5,704.27,641,1,card_present_fraud,31,5411.97,521,0,0,1,business,Prati,2021-04-30,2025-04-08,18,Tuesday,2025-04,2025,0,0,Fraud,Card Present,Card Present Fraud,1K-5K
TXN00041936,CUS000264,2024-02-24 11:57:36,5.98,EUR,pos_terminal,1,pharmacy,Enel Energia,DE,Moscow,DEV0001054,cede17e784ea1ebf,93.45.191.154,biometric,1,1,2,10.35,173,0,legitimate,31,6716.61,357,0,0,1,business,Prati,2018-08-04,2024-02-24,11,Saturday,2024-02,2024,1,0,Legitimate,Card Present,Legitimate,0-50
TXN00041937,CUS000904,2025-07-12 12:10:30,1674.24,EUR,pos_terminal,1,transfer,Binance,IT,Roma,DEV0003614,32045a54371a5e37,27.36.21.72,biometric,1,0,3,8767.7,85,0,legitimate,19,1724.37,645,0,0,1,checking,Testaccio,2023-11-19,2025-07-12,12,Saturday,2025-07,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041938,CUS001146,2025-09-11 06:49:41,113.01,EUR,pos_terminal,1,entertainment,Netflix,IT,Roma,DEV0004581,6677f91d29365be7,93.42.17.45,biometric,1,3,0,0.0,362,0,legitimate,25,2284.86,845,0,0,1,savings,Centocelle,2019-03-14,2025-09-11,6,Thursday,2025-09,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041939,CUS001628,2024-11-03 19:36:39,22.66,EUR,pos_terminal,1,online_shopping,ENI Stazione Ostiense,IT,Roma,DEV0006510,1a3e27cdd592cee6,93.42.192.212,otp,1,1,2,37.98,436,0,legitimate,70,2095.07,593,0,0,1,checking,Esquilino,2019-04-10,2024-11-03,19,Sunday,2024-11,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041940,CUS000795,2024-05-25 02:19:16,39.4,EUR,pos_terminal,1,pharmacy,Netflix,IT,Roma,DEV0003177,f6e36786c2684367,93.43.150.2,3ds,1,1,2,72.27,233,0,legitimate,76,4142.14,417,0,0,1,checking,Trastevere,2019-02-21,2024-05-25,2,Saturday,2024-05,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041941,CUS001415,2025-02-08 01:33:40,38.43,EUR,pos_terminal,1,grocery,Zalando.it,IT,Roma,DEV0005659,eb0efa2d5604f6b7,93.44.71.95,none,1,2,3,94.91,300,0,legitimate,37,3847.84,312,0,0,1,savings,Trastevere,2022-01-04,2025-02-08,1,Saturday,2025-02,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041942,CUS000917,2024-07-27 17:22:45,169.21,EUR,mobile_app,0,utility_bill,Coinbase,CN,Berlin,DEV0003667,55a7d2d4eb941f09,93.49.94.17,3ds,1,1,5,828.09,591,0,legitimate,32,5288.77,767,0,0,1,checking,Testaccio,2022-04-22,2024-07-27,17,Saturday,2024-07,2024,1,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00041943,CUS001261,2024-03-27 20:06:52,45.64,EUR,online,0,pharmacy,Poste Italiane ATM,IT,Roma,DEV0005041,bb895b85e8068527,44.195.194.101,biometric,1,1,3,105.22,173,0,legitimate,59,4203.57,545,0,0,1,savings,Nomentano,2020-06-29,2024-03-27,20,Wednesday,2024-03,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00041944,CUS001359,2024-01-31 09:27:36,6952.04,EUR,online,0,online_shopping,Generali Assicurazioni,NG,Roma,UNKNOWN,8654974741736b41,29.194.104.212,otp,1,1,2,56.31,10,1,account_takeover,69,2343.21,679,0,0,1,checking,Monteverde,2020-12-29,2024-01-31,9,Wednesday,2024-01,2024,1,1,Fraud,Card Not Present,Account Takeover,5K+
TXN00041945,CUS000023,2025-04-15 05:24:00,61.98,EUR,mobile_app,0,pharmacy,Zara Via del Corso,IT,Roma,DEV0000089,0757e397cea216b8,93.47.96.27,otp,1,2,3,290.1,363,0,legitimate,37,2994.62,446,0,0,1,savings,Balduina,2021-10-30,2025-04-15,5,Tuesday,2025-04,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00041946,CUS000508,2025-12-05 05:31:11,139.95,EUR,pos_terminal,1,grocery,Zalando.it,IT,Roma,DEV0002029,2f0e1cd6afcbb814,93.45.218.195,pin,1,1,9,1806.19,758,0,legitimate,58,1758.92,415,0,0,1,savings,Monti,2021-01-18,2025-12-05,5,Friday,2025-12,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041947,CUS000789,2025-11-21 01:54:15,884.42,EUR,pos_terminal,1,electronics,Netflix,IT,Roma,DEV0003153,04299b5069326b35,93.49.143.72,pin,1,2,4,5574.99,418,0,legitimate,29,2124.74,385,0,0,1,checking,Ostiense,2018-10-31,2025-11-21,1,Friday,2025-11,2025,0,0,Legitimate,Card Present,Legitimate,500-1K
TXN00041948,CUS000764,2024-05-28 09:03:00,28.52,EUR,branch,1,entertainment,UniCredit ATM,IT,Roma,DEV0003053,0bb80bad2296fff2,93.39.8.1,pin,1,0,4,165.47,315,0,legitimate,59,4816.1,655,0,0,1,checking,Testaccio,2022-11-19,2024-05-28,9,Tuesday,2024-05,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041949,CUS001312,2025-09-19 20:46:37,77.84,EUR,mobile_app,0,insurance,Shell Via Tiburtina,IT,Roma,DEV0005245,9f82b46a68be0368,93.38.192.125,biometric,1,3,2,159.49,83,0,legitimate,40,537.71,460,0,0,1,savings,EUR,2020-09-08,2025-09-19,20,Friday,2025-09,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00041950,CUS000648,2025-01-31 22:18:06,2161.68,EUR,online,0,online_shopping,Cinema The Space,IT,Roma,DEV0002590,0ae7589cc29bb43d,93.47.223.168,biometric,1,1,1,2818.15,212,1,first_party_fraud,24,4045.86,721,0,0,1,checking,Flaminio,2021-06-11,2025-01-31,22,Friday,2025-01,2025,0,0,Fraud,Card Not Present,First Party Fraud,1K-5K
TXN00041951,CUS001906,2024-02-17 19:24:52,497.71,EUR,pos_terminal,1,online_shopping,Netflix,IT,Roma,DEV0007621,f54014535d96f2a3,93.46.239.94,pin,1,2,4,1539.31,657,0,legitimate,33,455.45,455,0,0,1,checking,Testaccio,2022-05-20,2024-02-17,19,Saturday,2024-02,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00041952,CUS000378,2025-03-15 07:04:32,406.34,EUR,atm,1,atm_withdrawal,Binance,IT,Roma,DEV0001510,136f0ab8d0213713,189.18.200.251,3ds,1,1,2,1016.34,360,0,legitimate,54,3186.08,490,0,0,1,savings,Prati,2020-11-02,2025-03-15,7,Saturday,2025-03,2025,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00041953,CUS001918,2025-03-03 06:08:51,378.94,EUR,pos_terminal,1,atm_withdrawal,Amazon.it,FR,Madrid,DEV0007670,aaf3b5b27d2ea1bf,93.37.252.240,3ds,1,2,2,1428.71,128,0,legitimate,69,2279.95,634,0,0,1,checking,San Giovanni,2022-12-02,2025-03-03,6,Monday,2025-03,2025,1,0,Legitimate,Card Present,Legitimate,200-500
TXN00041954,CUS000081,2025-08-11 01:51:53,1322.53,EUR,mobile_app,0,crypto_exchange,Carrefour EUR,IT,Roma,DEV0000321,645fdf78d7633b60,93.38.143.18,biometric,0,1,3,6137.13,637,0,legitimate,20,2492.14,314,0,0,1,savings,San Giovanni,2019-05-31,2025-08-11,1,Monday,2025-08,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00041955,CUS000329,2025-04-08 15:03:22,118.92,EUR,pos_terminal,1,grocery,ACEA Roma,IT,Roma,DEV0001313,a078e2dc8cca8fa3,93.44.80.85,otp,1,1,2,181.43,281,0,legitimate,71,3248.86,736,0,0,1,checking,Centocelle,2021-11-30,2025-04-08,15,Tuesday,2025-04,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041956,CUS000632,2025-01-13 03:50:48,34.78,EUR,branch,1,subscription,Netflix,IT,Roma,DEV0002527,50c2f58d6ba6d89d,93.39.77.162,none,1,1,3,119.09,760,0,legitimate,59,2795.13,476,0,0,1,checking,Prati,2021-10-07,2025-01-13,3,Monday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041957,CUS001253,2024-11-07 01:18:39,1815.7,EUR,branch,1,travel,Carrefour EUR,IT,Roma,DEV0005009,1871b4645a1dadd4,98.146.43.30,otp,1,1,8,27992.81,68,0,legitimate,18,4344.61,692,0,0,1,checking,Tor Vergata,2019-09-02,2024-11-07,1,Thursday,2024-11,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041958,CUS000356,2025-05-15 14:09:26,4146.27,EUR,pos_terminal,1,transfer,Poste Italiane ATM,GB,London,DEV0001421,4c64cd6698aaf293,93.34.242.10,biometric,1,0,7,37526.53,364,0,legitimate,38,2271.2,593,0,0,1,checking,Flaminio,2019-08-04,2025-05-15,14,Thursday,2025-05,2025,1,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041959,CUS001685,2025-08-16 07:15:21,688.53,EUR,mobile_app,0,electronics,MediaWorld Roma,IT,Roma,DEV0006737,f5fa7b5d4b0ecd82,93.37.234.104,none,1,2,3,2631.06,659,0,legitimate,63,3795.93,441,0,0,1,checking,Trastevere,2020-05-08,2025-08-16,7,Saturday,2025-08,2025,0,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00041960,CUS001579,2024-10-03 06:29:18,288.96,EUR,branch,1,utility_bill,Bar Roma Centro,IT,Roma,DEV0006314,f2b1e4c184a8939e,36.235.247.204,biometric,1,1,0,0.0,390,0,legitimate,50,1784.37,350,0,0,1,savings,Ostiense,2023-09-23,2024-10-03,6,Thursday,2024-10,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00041961,CUS000590,2024-08-01 10:12:55,83.47,EUR,pos_terminal,1,gas_station,Binance,IT,Roma,DEV0002358,573cfe181fad63eb,93.47.23.223,pin,1,1,4,273.99,421,0,legitimate,76,5956.05,666,0,0,1,checking,Parioli,2021-04-21,2024-08-01,10,Thursday,2024-08,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041962,CUS000877,2024-06-29 22:57:44,24.95,EUR,online,0,pharmacy,Netflix,IT,Roma,DEV0003505,654ee8b1f767b98b,93.49.230.95,3ds,1,4,5,183.45,518,0,legitimate,67,1738.7,575,0,0,1,checking,Esquilino,2023-07-09,2024-06-29,22,Saturday,2024-06,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00041963,CUS000886,2025-07-06 02:46:53,142.02,EUR,pos_terminal,1,grocery,Esselunga Parioli,IT,Roma,DEV0003541,b4c769be250f1833,93.38.244.68,none,1,0,1,259.23,736,0,legitimate,29,4360.08,575,0,0,1,checking,Ostiense,2019-04-07,2025-07-06,2,Sunday,2025-07,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041964,CUS000766,2025-12-20 04:29:18,165.52,EUR,atm,1,entertainment,Poste Italiane ATM,IT,Roma,DEV0003061,5e8b3e6052cd17b0,93.35.39.122,3ds,1,2,5,420.86,775,0,legitimate,28,4043.74,722,0,0,1,checking,Nomentano,2020-12-05,2025-12-20,4,Saturday,2025-12,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041965,CUS001896,2024-12-27 04:27:19,25.71,EUR,branch,1,subscription,Cinema The Space,IT,Roma,DEV0007581,9a0a39bb732b6e3d,142.176.50.190,biometric,1,2,2,77.98,157,0,legitimate,70,4693.46,350,0,0,1,checking,Nomentano,2020-10-09,2024-12-27,4,Friday,2024-12,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041966,CUS001960,2025-09-15 19:19:17,21.03,EUR,pos_terminal,1,grocery,Alitalia,US,Paris,DEV0007837,a675837a13e8cf96,93.39.38.153,biometric,1,0,1,40.76,364,0,legitimate,65,10860.58,479,0,0,1,checking,Ostiense,2019-11-05,2025-09-15,19,Monday,2025-09,2025,1,0,Legitimate,Card Present,Legitimate,0-50
TXN00041967,CUS000743,2024-09-21 08:35:51,136.45,EUR,pos_terminal,1,grocery,Coinbase,IT,Roma,DEV0002969,efae929bf1881876,93.48.226.155,biometric,1,1,5,617.23,184,0,legitimate,54,2447.36,533,0,0,1,checking,Testaccio,2022-07-01,2024-09-21,8,Saturday,2024-09,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041968,CUS001882,2024-09-26 20:10:11,90.91,EUR,branch,1,gas_station,Zalando.it,IT,Roma,DEV0007525,6d5af143cdbef0ad,93.39.111.132,3ds,1,3,3,440.83,72,0,legitimate,45,4268.11,544,0,0,1,savings,San Giovanni,2023-07-14,2024-09-26,20,Thursday,2024-09,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041969,CUS000486,2025-09-18 10:36:52,730.39,EUR,online,0,travel,Conad Trastevere,NG,Sao Paulo,DEV0001942,6d2e73447705a157,93.32.105.220,none,1,1,10,7707.1,679,0,legitimate,45,5919.64,491,0,0,1,checking,Monti,2021-11-24,2025-09-18,10,Thursday,2025-09,2025,1,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00041970,CUS000252,2025-12-03 07:31:03,69.28,EUR,mobile_app,0,restaurant,Enel Energia,IT,Roma,DEV0001005,a0aa7e69d84ce8ec,93.38.66.157,pin,1,1,3,205.34,581,0,legitimate,60,5137.77,725,0,0,1,checking,Testaccio,2019-05-29,2025-12-03,7,Wednesday,2025-12,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00041971,CUS001983,2025-11-09 09:38:30,452.36,EUR,mobile_app,0,online_shopping,Trenitalia,CN,Paris,DEV0007929,cc8b9b57a1a61b4a,93.46.163.159,pin,1,1,0,0.0,420,0,legitimate,65,3071.04,576,0,0,1,savings,Monteverde,2021-06-06,2025-11-09,9,Sunday,2025-11,2025,1,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00041972,CUS001776,2024-11-09 22:34:49,3133.06,EUR,online,0,insurance,Coinbase,NG,Shanghai,UNKNOWN,c469ad9c7854c626,177.152.110.34,none,1,5,25,1498.76,314,1,card_not_present_fraud,45,2627.3,536,0,0,1,checking,Balduina,2019-09-15,2024-11-09,22,Saturday,2024-11,2024,1,1,Fraud,Card Not Present,Card Not Present Fraud,1K-5K
TXN00041973,CUS000303,2025-10-07 00:53:14,482.69,EUR,mobile_app,0,atm_withdrawal,ENI Stazione Ostiense,DE,Paris,DEV0001211,effc74d4886b6c6d,196.91.182.129,biometric,1,2,1,556.0,150,0,legitimate,38,2060.46,372,0,0,1,business,Flaminio,2019-12-02,2025-10-07,0,Tuesday,2025-10,2025,1,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00041974,CUS000820,2024-10-15 01:02:09,37.5,EUR,online,0,subscription,Zara Via del Corso,IT,Roma,DEV0003278,49f8be6ab26ca31b,93.40.214.62,biometric,1,1,4,157.99,566,0,legitimate,46,2948.3,444,0,0,1,business,Ostiense,2020-10-21,2024-10-15,1,Tuesday,2024-10,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00041975,CUS000511,2024-02-14 09:44:02,3412.36,EUR,branch,1,transfer,Zara Via del Corso,IT,Roma,DEV0002041,92607ee283248644,93.47.16.65,otp,1,0,1,2704.12,287,0,legitimate,64,4813.13,773,0,0,1,savings,Parioli,2023-02-02,2024-02-14,9,Wednesday,2024-02,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041976,CUS000263,2025-12-23 16:34:20,141.3,EUR,branch,1,entertainment,Unieuro Porta di Roma,IT,Roma,DEV0001049,3a11a9d031c3c04c,93.47.227.91,biometric,1,0,4,370.75,133,0,legitimate,37,3169.52,675,0,0,1,checking,EUR,2020-09-11,2025-12-23,16,Tuesday,2025-12,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041977,CUS000062,2024-10-08 21:29:54,1928.96,EUR,online,0,travel,Unieuro Porta di Roma,IT,Roma,DEV0000246,28df70b77ddc1131,93.39.164.218,none,1,1,1,1959.89,507,0,legitimate,74,4022.05,604,0,0,1,checking,Nomentano,2020-01-07,2024-10-08,21,Tuesday,2024-10,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00041978,CUS000298,2024-03-08 06:24:40,39.44,EUR,pos_terminal,1,entertainment,UniCredit ATM,IT,Roma,DEV0001189,90be1b7960a01187,93.36.187.81,pin,1,1,2,86.81,126,0,legitimate,47,3207.98,784,0,0,1,checking,Prati,2019-04-11,2024-03-08,6,Friday,2024-03,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041979,CUS000103,2024-12-10 06:58:10,7395.02,EUR,branch,1,crypto_exchange,MediaWorld Roma,IT,Roma,DEV0000410,b9cac8e231eaf429,93.48.70.154,biometric,1,1,4,42215.25,76,0,legitimate,54,2205.43,350,0,0,1,savings,Monti,2018-10-26,2024-12-10,6,Tuesday,2024-12,2024,0,0,Legitimate,Card Present,Legitimate,5K+
TXN00041980,CUS000108,2024-07-26 11:29:29,1775.98,EUR,pos_terminal,1,electronics,Spotify,IT,Roma,DEV0000429,ec8610832c998efd,93.43.251.216,biometric,1,2,5,5905.15,201,0,legitimate,70,3106.74,584,0,0,1,checking,Centocelle,2018-10-10,2024-07-26,11,Friday,2024-07,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00041981,CUS000973,2025-12-09 17:19:22,181.76,EUR,branch,1,online_shopping,Esselunga Parioli,IT,Roma,DEV0003889,60c70224d0f2eb0b,221.44.71.20,otp,1,3,2,233.9,510,0,legitimate,39,2837.69,307,0,0,1,savings,Testaccio,2020-05-23,2025-12-09,17,Tuesday,2025-12,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041982,CUS001328,2025-09-12 21:57:25,19.72,EUR,online,0,subscription,Conad Trastevere,IT,Roma,DEV0005309,d1c751497424cea2,93.42.161.208,otp,1,0,5,123.33,409,0,legitimate,47,2254.31,596,0,0,1,savings,Flaminio,2018-07-24,2025-09-12,21,Friday,2025-09,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00041983,CUS001634,2024-05-22 16:08:31,48.01,EUR,pos_terminal,1,entertainment,Farmacia Trastevere,IT,Roma,DEV0006534,91aaac4891da04b6,93.32.122.146,3ds,1,1,4,219.49,101,0,legitimate,34,2279.14,668,0,0,1,checking,Ostiense,2021-10-31,2024-05-22,16,Wednesday,2024-05,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00041984,CUS000618,2024-12-26 22:13:54,413.64,EUR,mobile_app,0,transfer,Coinbase,IT,Roma,DEV0002469,7864b56f23cc9b66,93.35.56.64,3ds,1,0,5,2989.07,221,0,legitimate,31,2983.54,301,0,0,1,checking,Ostiense,2022-04-22,2024-12-26,22,Thursday,2024-12,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00041985,CUS000248,2025-06-21 02:48:30,117.98,EUR,atm,1,restaurant,UniCredit ATM,IT,Roma,DEV0000989,73795b0ce49ccd6c,93.34.22.200,otp,1,0,2,388.28,419,0,legitimate,41,4808.88,613,0,0,1,savings,Ostiense,2020-10-26,2025-06-21,2,Saturday,2025-06,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00041986,CUS000491,2025-04-30 11:23:16,32.67,EUR,mobile_app,0,grocery,MediaWorld Roma,IT,Roma,DEV0001961,6898e9c3fada2f6d,93.47.114.152,otp,1,0,2,37.07,363,0,legitimate,74,3417.28,321,0,0,1,savings,Flaminio,2020-08-05,2025-04-30,11,Wednesday,2025-04,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00041987,CUS000313,2024-06-21 00:39:46,265.45,EUR,mobile_app,0,online_shopping,Enel Energia,IT,Roma,DEV0001249,c2da476d90c64e34,93.41.30.171,3ds,1,0,4,1904.81,733,0,legitimate,68,1586.48,599,0,0,1,checking,Flaminio,2021-11-01,2024-06-21,0,Friday,2024-06,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00041988,CUS000429,2024-09-07 08:51:40,1997.98,EUR,branch,1,travel,Cinema The Space,IT,Roma,DEV0001714,05065ab5addf63a1,93.39.29.36,pin,1,1,3,8402.65,684,0,legitimate,26,3561.73,789,0,0,1,business,Parioli,2021-06-21,2024-09-07,8,Saturday,2024-09,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
